file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
2772899465.fna	NZ_CP160409.1	340581	340895	+	esxB	1-315/315	===============	0/0	100.00	99.36	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	372151	374223	+	geh	1-2073/2073	===============	0/0	100.00	99.61	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	616703	619546	+	sdrC	1-2868/2868	========/======	5/36	98.95	94.54	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	619913	623926	+	sdrD	1-4044/4044	========/======	6/32	99.23	96.61	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	874016	876817	+	clfA	1-2841/2841	========/======	6/69	98.10	95.55	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	877038	878564	+	vWbp	1-1527/1527	===============	0/0	100.00	100.00	vfdb	YP_001331791	(vWbp) secreted von Willebrand factor-binding protein precursor [vWbp (VF0420)] [Staphylococcus aureus subsp. aureus str. Newman]		2772899465
2772899465.fna	NZ_CP160409.1	898172	898900	-	selk	1-729/729	===============	0/0	100.00	96.57	vfdb	NP_646755	(selk) staphylococcal enterotoxin K precursor [SE (VF0020)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	898924	899652	-	selq	1-729/729	===============	0/0	100.00	97.81	vfdb	NP_646754	(selq) staphylococcal enterotoxin G precursor [SE (VF0020)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1052779	1053108	-	sspC	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1053146	1054327	-	sspB	1-1182/1182	===============	0/0	100.00	99.07	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1054409	1055419	-	sspA	1-984/984	========/======	1/27	100.00	96.44	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1137218	1139155	-	isdB	1-1938/1938	===============	0/0	100.00	100.00	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2772899465
2772899465.fna	NZ_CP160409.1	1139358	1140410	-	isdA	1-1053/1053	===============	0/0	100.00	100.00	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2772899465
2772899465.fna	NZ_CP160409.1	1140619	1141302	+	isdC	1-684/684	===============	0/0	100.00	100.00	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2772899465
2772899465.fna	NZ_CP160409.1	1141302	1142378	+	isdD	1-1077/1077	===============	0/0	100.00	99.81	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1142375	1143253	+	isdE	1-879/879	===============	0/0	100.00	100.00	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2772899465
2772899465.fna	NZ_CP160409.1	1143266	1144231	+	isdF	1-966/966	===============	0/0	100.00	99.69	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1144293	1145027	+	srtB	1-735/735	===============	0/0	100.00	99.59	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1145046	1145369	+	isdG	1-324/324	===============	0/0	100.00	100.00	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2772899465
2772899465.fna	NZ_CP160409.1	1171234	1172193	-	hly/hla	1-960/960	===============	0/0	100.00	99.48	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1551890	1553350	-	ebp	1-1461/1461	===============	0/0	100.00	98.02	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1560994	1561971	-	lukF-PV	1-978/978	===============	0/0	100.00	99.90	vfdb	NP_646195	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1561973	1562911	-	lukS-PV	1-939/939	===============	0/0	100.00	100.00	vfdb	NP_646196	(lukS-PV) Panton-Valentine leukocidin chain S precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	1956887	1957855	-	lukF-PV	1-969/978	========/======	2/2	98.98	82.06	vfdb	NP_646195	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2126112	2127866	-	map	1-1755/1755	===============	0/0	100.00	99.60	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]		2772899465
2772899465.fna	NZ_CP160409.1	2129627	2129977	-	scn	1-351/351	===============	0/0	100.00	100.00	vfdb	YP_001332910	(scn) complement inhibitor SCIN [SCIN (VF0425)] [Staphylococcus aureus subsp. aureus str. Newman]		2772899465
2772899465.fna	NZ_CP160409.1	2130662	2131111	+	chp	1-450/450	===============	0/0	100.00	100.00	vfdb	YP_001332911	(chp) chemotaxis-inhibiting protein CHIPS [CHIPS (VF0424)] [Staphylococcus aureus subsp. aureus str. Newman]		2772899465
2772899465.fna	NZ_CP160409.1	2132191	2132682	-	sak	1-492/492	===============	0/0	100.00	99.39	vfdb	NP_646702	(sak) Staphylokinase precursor [Staphylokinase (VF0021)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2171472	2172295	+	hlb	170-993/993	..=============	0/0	82.98	100.00	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]		2772899465
2772899465.fna	NZ_CP160409.1	2190337	2190471	-	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2381371	2383785	+	hysA	1-2418/2448	========/======	5/9	98.53	90.58	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2583560	2584870	+	sbi	1-1314/1314	========/======	1/3	99.77	97.87	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2585406	2586335	+	hlgA	1-930/930	===============	0/0	100.00	99.46	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2586902	2587849	+	hlgC	1-948/948	===============	0/0	100.00	99.47	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2587851	2588828	+	hlgB	1-978/978	===============	0/0	100.00	99.90	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2672902	2675724	-	fnbB	1-2832/2832	========/======	18/53	98.91	86.55	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2676406	2679462	-	fnbA	1-3048/3048	========/======	11/31	99.64	87.68	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2818099	2820432	-	clfB	1-2340/2724	========/=====.	5/12	85.57	91.76	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2827505	2829034	-	aur	1-1530/1530	===============	0/0	100.00	99.61	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2869280	2869840	-	icaR	1-561/561	===============	0/0	100.00	100.00	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2870004	2871242	+	icaA	1-1239/1239	===============	0/0	100.00	99.92	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2871206	2871511	+	icaD	1-306/306	===============	0/0	100.00	100.00	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2871508	2872380	+	icaB	1-873/873	===============	0/0	100.00	100.00	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2872367	2873419	+	icaC	1-1053/1053	===============	0/0	100.00	100.00	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2772899465.fna	NZ_CP160409.1	2873866	2875911	-	lip	1-2046/2046	===============	0/0	100.00	100.00	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]		2772899465
2780070556.fna	NZ_CP160634.1	30987	33305	+	adsA	1-2319/2319	===============	0/0	100.00	96.46	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	141558	142074	+	cap8A	1-516/516	========/======	1/1	100.00	99.81	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	142242	142928	+	cap8B	1-687/687	===============	0/0	100.00	98.98	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	142931	143695	+	cap8C	1-765/765	===============	0/0	100.00	99.48	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	143715	145538	+	cap8D	1-1824/1824	===============	0/0	100.00	99.73	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	145528	146556	+	cap8E	1-1029/1029	===============	0/0	100.00	99.22	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	146569	147678	+	cap8F	1-1110/1110	===============	0/0	100.00	99.46	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	147682	148806	+	cap8G	1-1125/1125	===============	0/0	100.00	99.56	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	152928	154133	+	cap8L	1-1206/1206	===============	0/0	100.00	99.50	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	154144	154701	+	cap8M	1-558/558	===============	0/0	100.00	99.64	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	154701	155588	+	cap8N	1-888/888	===============	0/0	100.00	99.44	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	155642	156904	+	cap8O	1-1263/1263	===============	0/0	100.00	99.05	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	156981	158126	+	cap8P	1-1146/1146	===============	0/0	100.00	99.56	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	301222	301515	+	esxA	1-294/294	===============	0/0	100.00	100.00	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	301598	304627	+	esaA	1-3030/3030	===============	0/0	100.00	98.91	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	304627	305085	+	essA	1-459/459	===============	0/0	100.00	98.26	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	305057	305299	+	esaB	1-243/243	===============	0/0	100.00	99.59	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	305312	306646	+	essB	1-1335/1335	===============	0/0	100.00	99.03	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	306668	311107	+	essC	1-4440/4440	===============	0/0	100.00	98.51	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	311137	311529	+	esaC	1-393/393	===============	0/0	100.00	97.71	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	311545	311859	+	esxB	1-315/315	===============	0/0	100.00	97.46	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	339607	341682	+	geh	1-2073/2073	========/======	1/3	100.00	99.13	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	577739	580642	+	sdrC	1-2868/2868	========/======	7/40	99.93	93.01	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	581009	584875	+	sdrD	1-3855/4044	========/======	6/20	95.23	93.05	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	585542	589003	+	sdrE	1-3426/3426	========/======	3/72	99.47	95.06	vfdb	NP_645335	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	819099	822050	+	clfA	1-2841/2841	========/======	7/115	99.93	88.02	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	982663	982992	-	sspC	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	983030	984211	-	sspB	1-1182/1182	===============	0/0	100.00	99.83	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	984293	985321	-	sspA	1-984/984	========/======	1/45	100.00	94.85	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	1067299	1069236	-	isdB	1-1938/1938	===============	0/0	100.00	98.97	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2780070556
2780070556.fna	NZ_CP160634.1	1069439	1070491	-	isdA	1-1053/1053	===============	0/0	100.00	100.00	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2780070556
2780070556.fna	NZ_CP160634.1	1070700	1071383	+	isdC	1-684/684	===============	0/0	100.00	100.00	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2780070556
2780070556.fna	NZ_CP160634.1	1071383	1072459	+	isdD	1-1077/1077	===============	0/0	100.00	99.72	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	1072456	1073334	+	isdE	1-879/879	===============	0/0	100.00	100.00	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2780070556
2780070556.fna	NZ_CP160634.1	1073347	1074312	+	isdF	1-966/966	===============	0/0	100.00	99.59	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
2780070556.fna	NZ_CP160634.1	1074374	1075108	+	srtB	1-735/735	===============	0/0	100.00	99.59	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2780070556
